"hr","weekday","weathersit","temp","hum","windspeed","ToD","temp2","season","mnth","cnt"
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,92
19,NA,"3",NA,NA,NA,NA,408.04,"2",5,279
10,NA,"2",7.98,NA,NA,NA,63.6804,"2",3,64
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,225
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,28
7,NA,"1",29.6,NA,NA,NA,876.16,"3",7,45
11,NA,"2",8.92,NA,NA,NA,79.5664,"1",3,78
19,NA,"1",11.74,NA,NA,NA,137.8276,"2",3,417
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,99
21,NA,"3",2.34,NA,NA,NA,5.4756,"1",2,34
13,NA,"3",23.02,NA,NA,NA,529.9204,"3",8,43
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,12
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,657
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,197
19,NA,"2",15.5,NA,NA,NA,240.25,"3",9,315
3,NA,"3",-1.42,NA,NA,NA,2.0164,"1",1,13
18,NA,"1",23.02,NA,NA,NA,529.9204,"4",10,858
0,NA,"1",22.08,NA,NA,NA,487.5264,"3",8,65
6,NA,"1",13.62,NA,NA,NA,185.5044,"2",3,117
6,NA,"2",21.14,NA,NA,NA,446.8996,"3",8,23
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,58
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,164
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,115
16,NA,"3",17.38,NA,NA,NA,302.0644,"3",9,106
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,4
12,NA,"1",37.12,NA,NA,NA,1377.8944,"3",7,135
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,122
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,271
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,298
19,NA,"3",8.92,NA,NA,NA,79.5664,"2",4,139
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,166
11,NA,"2",10.8,NA,NA,NA,116.64,"4",12,404
13,NA,NA,9.86,NA,NA,NA,97.2196,"4",11,236
3,NA,"3",9.86,NA,NA,NA,97.2196,"1",12,4
10,NA,"2",7.04,NA,NA,NA,49.5616,"1",3,78
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,95
19,NA,"1",24.9,NA,NA,NA,620.01,"3",9,407
10,NA,"1",15.5,NA,NA,NA,240.25,"2",5,128
5,NA,"1",11.74,NA,NA,NA,137.8276,"4",10,7
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,233
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,395
22,NA,"2",24.9,NA,NA,NA,620.01,"3",7,230
9,NA,"3",7.04,NA,NA,NA,49.5616,"1",12,104
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,370
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,110
14,NA,"2",9.86,NA,NA,NA,97.2196,"4",11,201
3,NA,"1",20.2,NA,NA,NA,408.04,"2",5,5
20,NA,"1",24.9,NA,NA,NA,620.01,"4",10,497
16,NA,"2",NA,NA,NA,NA,17.8084,"1",12,174
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,96
8,NA,"3",20.2,NA,NA,NA,408.04,"4",10,134
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,8
2,NA,"1",22.08,NA,NA,NA,487.5264,"2",6,89
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,138
2,NA,"1",23.02,NA,NA,NA,529.9204,"3",8,53
9,NA,"1",24.9,NA,NA,NA,620.01,"3",6,260
9,NA,"1",20.2,NA,NA,NA,408.04,"2",6,300
NA,NA,"1",8.92,NA,NA,NA,79.5664,"1",1,155
18,NA,"1",24.9,NA,NA,NA,620.01,"2",5,544
22,NA,"1",20.2,NA,NA,NA,408.04,"3",9,251
2,NA,"1",21.14,NA,NA,NA,446.8996,"2",5,61
18,NA,"1",10.8,NA,NA,NA,116.64,"1",2,127
0,NA,"1",6.1,NA,NA,NA,37.21,"4",11,102
16,NA,"2",8.92,NA,NA,NA,79.5664,"1",2,114
NA,NA,"1",12.68,NA,NA,NA,160.7824,"1",2,282
23,NA,"3",NA,NA,NA,NA,446.8996,"3",9,26
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,492
23,NA,"1",8.92,NA,NA,NA,79.5664,"4",10,25
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,25
3,NA,"1",23.02,NA,NA,NA,529.9204,"3",7,25
15,NA,"1",32.42,NA,NA,NA,1051.0564,"3",7,166
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,25
14,NA,"1",27.72,NA,NA,NA,768.3984,"2",6,215
17,NA,"1",30.54,NA,NA,NA,932.6916,"3",7,545
10,NA,NA,28.66,NA,NA,NA,821.3956,"3",7,200
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,120
17,NA,"2",8.92,NA,NA,NA,79.5664,"1",1,412
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,35
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,205
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,239
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,374
4,NA,"1",7.98,NA,NA,NA,63.6804,"1",1,1
14,NA,"2",20.2,NA,NA,NA,408.04,"4",10,185
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,1
17,NA,"1",21.14,NA,NA,NA,446.8996,"4",9,591
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,138
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,11
16,NA,"1",18.32,NA,NA,NA,335.6224,"2",4,192
4,NA,"1",6.1,NA,NA,NA,37.21,"2",4,1
4,NA,"2",21.14,NA,NA,NA,446.8996,"2",6,6
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,229
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,224
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,6
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,12
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,77
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,84
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,92
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,85
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,2
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,106
8,NA,"1",NA,NA,NA,NA,1.96,"1",2,464
8,NA,"1",26.78,NA,NA,NA,717.1684,"3",8,392
4,NA,"2",22.08,NA,NA,NA,487.5264,"3",8,4
13,NA,"2",NA,NA,NA,NA,79.5664,"2",4,222
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,17
12,NA,"2",17.38,NA,NA,NA,NA,"2",3,272
23,NA,"1",11.74,NA,NA,NA,137.8276,"4",12,102
1,NA,"3",5.16,NA,NA,NA,26.6256,"1",2,45
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,462
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,25
1,NA,"1",17.38,NA,NA,NA,302.0644,"3",9,28
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,10
12,NA,"1",8.92,NA,NA,NA,79.5664,"4",12,148
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,788
3,NA,"1",21.14,NA,NA,NA,446.8996,"3",9,35
8,NA,"1",4.22,NA,NA,NA,17.8084,"4",12,55
16,NA,"1",14.56,NA,NA,NA,211.9936,"2",4,353
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,205
15,NA,"2",7.04,NA,NA,NA,49.5616,"1",1,129
19,NA,"1",13.62,NA,NA,NA,185.5044,"4",10,298
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,273
17,NA,"2",16.44,NA,NA,NA,270.2736,"4",12,324
NA,NA,"2",2.34,NA,NA,NA,5.4756,"4",11,11
12,NA,"2",9.86,NA,NA,NA,97.2196,"2",3,270
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,254
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,204
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,433
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,729
1,NA,"1",25.84,NA,NA,NA,667.7056,"3",6,31
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,29
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,273
12,NA,"1",23.02,NA,NA,NA,529.9204,"2",5,493
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,377
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,12
16,NA,"1",26.78,NA,NA,NA,717.1684,"3",7,224
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,5
9,NA,"3",NA,NA,NA,NA,116.64,"2",4,79
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,201
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,22
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,275
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,42
4,NA,NA,12.68,NA,NA,NA,160.7824,"4",10,18
22,NA,"2",-0.48,NA,NA,NA,0.2304,"1",1,36
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,147
15,NA,"3",10.8,NA,NA,NA,116.64,"1",2,63
14,NA,"1",26.78,NA,NA,NA,NA,"2",5,168
2,NA,"1",13.62,NA,NA,NA,185.5044,"4",10,45
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,199
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,30
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,278
4,NA,"1",12.68,NA,NA,NA,160.7824,"4",10,5
15,NA,"1",14.56,NA,NA,NA,211.9936,"1",3,304
7,NA,"3",9.86,NA,NA,NA,97.2196,"4",11,121
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,34
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,348
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,32
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,493
18,NA,"2",17.38,NA,NA,NA,302.0644,"4",11,145
16,NA,"2",16.44,NA,NA,NA,270.2736,"4",11,271
1,NA,"1",7.04,NA,NA,NA,49.5616,"4",11,62
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,52
2,NA,"1",3.28,NA,NA,NA,10.7584,"4",12,12
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,87
5,NA,"2",17.38,NA,NA,NA,302.0644,"2",4,16
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,672
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,52
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,174
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,116
3,NA,"1",21.14,NA,NA,NA,446.8996,"3",8,4
4,NA,"1",3.28,NA,NA,NA,10.7584,"1",2,1
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,338
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,220
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,1
10,NA,"2",NA,NA,NA,NA,17.8084,"1",12,162
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,124
NA,NA,"2",5.16,NA,NA,NA,26.6256,"4",12,79
1,NA,"1",24.9,NA,NA,NA,620.01,"3",7,15
8,NA,"2",25.84,NA,NA,NA,667.7056,"3",8,673
4,NA,"1",18.32,NA,NA,NA,335.6224,"2",5,4
6,NA,NA,22.08,NA,NA,NA,487.5264,"3",7,185
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,2
20,NA,"1",23.02,NA,NA,NA,529.9204,"4",9,434
12,NA,"3",5.16,NA,NA,NA,26.6256,"2",3,90
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,7
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,109
18,NA,"1",29.6,NA,NA,NA,876.16,"2",5,478
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,125
16,NA,"1",20.2,NA,NA,NA,NA,"2",4,205
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,115
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,46
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,582
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,40
23,NA,"2",19.26,NA,NA,NA,370.9476,"3",9,133
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,92
18,NA,"2",10.8,NA,NA,NA,NA,"4",11,580
12,NA,"1",27.72,NA,NA,NA,768.3984,"2",5,170
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,243
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,583
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,146
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,13
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,224
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,10
23,NA,"1",23.02,NA,NA,NA,529.9204,"3",9,123
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,374
9,NA,"2",25.84,NA,NA,NA,667.7056,"3",6,187
18,NA,"2",3.28,NA,NA,NA,10.7584,"1",12,197
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,26
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,17
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,222
6,NA,"1",23.02,NA,NA,NA,529.9204,"3",7,181
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,173
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,38
0,NA,"1",20.2,NA,NA,NA,408.04,"3",8,32
23,NA,"1",20.2,NA,NA,NA,408.04,"2",5,256
7,NA,"1",3.28,NA,NA,NA,10.7584,"1",12,13
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,90
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,174
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,121
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,146
9,NA,"2",8.92,NA,NA,NA,79.5664,"4",12,132
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,392
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,282
10,NA,"1",7.04,NA,NA,NA,49.5616,"4",11,171
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,653
16,NA,"1",32.42,NA,NA,NA,1051.0564,"3",8,417
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,300
12,NA,"2",34.3,NA,NA,NA,1176.49,"3",7,254
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,7
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,361
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,9
6,NA,"1",1.4,NA,NA,NA,1.96,"1",2,76
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,552
3,NA,"2",NA,NA,NA,NA,446.8996,"2",6,47
0,NA,"1",7.98,NA,NA,NA,63.6804,"4",11,47
23,NA,"1",9.86,NA,NA,NA,97.2196,"4",11,66
23,NA,"2",17.38,NA,NA,NA,302.0644,"4",10,135
1,NA,"3",6.1,NA,NA,NA,37.21,"1",3,3
4,NA,NA,24.9,NA,NA,NA,620.01,"3",7,6
21,NA,"3",NA,NA,NA,NA,160.7824,"4",11,75
7,NA,"2",15.5,NA,NA,NA,240.25,"4",10,309
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,172
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,1
16,NA,"2",34.3,NA,NA,NA,1176.49,"3",7,527
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,566
11,NA,"2",0.459999999999999,NA,NA,NA,0.211599999999999,"1",2,51
15,NA,"1",7.04,NA,NA,NA,49.5616,"1",2,134
15,NA,"1",16.44,NA,NA,NA,270.2736,"4",11,310
13,NA,"1",7.04,NA,NA,NA,49.5616,"1",3,70
14,NA,"3",23.02,NA,NA,NA,529.9204,"3",8,482
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,82
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,114
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,148
15,NA,"1",16.44,NA,NA,NA,270.2736,"4",11,386
17,NA,"1",5.16,NA,NA,NA,26.6256,"1",12,68
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,311
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,488
17,NA,"1",29.6,NA,NA,NA,876.16,"2",5,494
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,8
22,NA,NA,25.84,NA,NA,NA,667.7056,"2",6,161
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,157
22,NA,"1",8.92,NA,NA,NA,79.5664,"4",11,45
3,NA,"2",7.04,NA,NA,NA,49.5616,"4",12,3
3,NA,"1",12.68,NA,NA,NA,160.7824,"2",5,16
7,NA,"1",17.38,NA,NA,NA,302.0644,"2",6,370
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,392
2,NA,"1",6.1,NA,NA,NA,37.21,"1",2,4
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,97
NA,NA,NA,NA,NA,NA,NA,NA,"4",9,168
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,241
9,NA,"1",25.84,NA,NA,NA,NA,"3",6,232
22,NA,"1",14.56,NA,NA,NA,211.9936,"3",9,167
13,NA,"1",18.32,NA,NA,NA,335.6224,"4",10,191
17,NA,"1",31.48,NA,NA,NA,990.9904,"3",7,747
15,NA,"1",28.66,NA,NA,NA,821.3956,"2",6,243
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,349
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,46
14,NA,NA,2.34,NA,NA,NA,5.4756,"1",2,64
11,NA,"1",-0.48,NA,NA,NA,0.2304,"1",1,165
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,608
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,33
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,165
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,11
5,NA,"1",-2.36,NA,NA,NA,5.5696,"1",2,1
6,NA,"3",9.86,NA,NA,NA,97.2196,"2",4,34
11,NA,"1",11.74,NA,NA,NA,137.8276,"1",12,217
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,28
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,1
NA,NA,NA,21.14,NA,NA,NA,446.8996,"2",4,224
15,NA,"1",11.74,NA,NA,NA,137.8276,"4",11,382
11,NA,"3",23.02,NA,NA,NA,529.9204,"3",9,194
NA,NA,"2",20.2,NA,NA,NA,408.04,"4",9,7
2,NA,"1",6.1,NA,NA,NA,37.21,"1",2,6
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,13
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,228
1,NA,"1",16.44,NA,NA,NA,270.2736,"2",6,22
9,NA,"2",-0.48,NA,NA,NA,0.2304,"1",2,116
6,NA,"1",7.98,NA,NA,NA,63.6804,"4",10,59
23,NA,"1",28.66,NA,NA,NA,821.3956,"3",7,116
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,82
16,NA,"1",29.6,NA,NA,NA,876.16,"3",8,245
9,NA,"1",15.5,NA,NA,NA,240.25,"4",10,328
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,182
1,NA,"1",23.02,NA,NA,NA,529.9204,"3",6,25
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,589
16,NA,"1",29.6,NA,NA,NA,876.16,"3",7,455
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,314
11,NA,"1",2.34,NA,NA,NA,NA,"1",2,50
17,NA,"3",13.62,NA,NA,NA,185.5044,"4",10,225
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,664
0,NA,"1",21.14,NA,NA,NA,446.8996,"4",9,37
13,NA,"2",5.16,NA,NA,NA,26.6256,"1",12,131
20,NA,"2",3.28,NA,NA,NA,10.7584,"1",2,71
6,NA,"1",22.08,NA,NA,NA,487.5264,"3",6,25
20,NA,"2",10.8,NA,NA,NA,116.64,"2",4,118
16,NA,"1",35.24,NA,NA,NA,1241.8576,"3",7,369
2,NA,"1",2.34,NA,NA,NA,5.4756,"1",1,15
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,7
2,NA,"1",10.8,NA,NA,NA,116.64,"2",4,29
NA,NA,NA,NA,NA,NA,NA,NA,"1",12,100
4,NA,"1",3.28,NA,NA,NA,10.7584,"1",2,6
NA,NA,"1",20.2,NA,NA,NA,408.04,"3",8,27
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,822
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,246
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,453
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,167
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,194
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,37
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,504
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,150
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,8
NA,NA,NA,NA,NA,NA,NA,NA,"2",3,263
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,603
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,296
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,13
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,148
5,NA,"2",20.2,NA,NA,NA,408.04,"2",6,37
3,NA,"2",23.02,NA,NA,NA,529.9204,"3",6,5
16,NA,NA,12.68,NA,NA,NA,160.7824,"4",11,346
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,135
5,NA,"1",6.1,NA,NA,NA,NA,"1",3,24
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,145
16,NA,"1",19.26,NA,NA,NA,370.9476,"4",10,302
10,NA,"1",4.22,NA,NA,NA,NA,"2",3,68
21,NA,NA,7.04,NA,NA,NA,49.5616,"1",3,55
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,420
5,NA,"2",11.74,NA,NA,NA,137.8276,"4",11,4
7,NA,"1",22.08,NA,NA,NA,487.5264,"3",8,346
15,NA,"1",9.86,NA,NA,NA,97.2196,"1",2,216
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,53
4,NA,"1",6.1,NA,NA,NA,NA,"4",11,7
21,NA,"1",24.9,NA,NA,NA,620.01,"2",6,339
15,NA,"1",10.8,NA,NA,NA,116.64,"4",11,343
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,717
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,204
0,NA,"1",24.9,NA,NA,NA,620.01,"3",7,22
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,18
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,564
9,NA,"2",17.38,NA,NA,NA,302.0644,"2",5,216
10,NA,"1",28.66,NA,NA,NA,821.3956,"3",7,114
16,NA,"2",23.96,NA,NA,NA,574.0816,"2",5,540
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,507
22,NA,"1",7.04,NA,NA,NA,49.5616,"2",4,55
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,78
9,NA,"1",6.1,NA,NA,NA,37.21,"1",1,261
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,82
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,265
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,133
NA,NA,NA,NA,NA,NA,NA,NA,"2",5,188
NA,NA,NA,NA,NA,NA,NA,NA,"4",12,131
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,216
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,3
16,NA,"1",25.84,NA,NA,NA,667.7056,"3",9,298
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,372
19,NA,"1",6.1,NA,NA,NA,37.21,"1",3,119
4,NA,"1",10.8,NA,NA,NA,116.64,"4",10,7
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,28
13,NA,"1",15.5,NA,NA,NA,NA,"1",12,313
6,NA,"1",23.96,NA,NA,NA,574.0816,"2",5,109
1,NA,"1",2.34,NA,NA,NA,5.4756,"4",11,36
4,NA,"1",17.38,NA,NA,NA,302.0644,"4",10,11
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,160
15,NA,"1",29.6,NA,NA,NA,876.16,"3",8,306
23,NA,"2",24.9,NA,NA,NA,620.01,"2",6,80
14,NA,"1",34.3,NA,NA,NA,1176.49,"3",8,526
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,242
12,NA,"1",24.9,NA,NA,NA,620.01,"2",6,403
11,NA,"1",8.92,NA,NA,NA,NA,"4",10,240
20,NA,NA,19.26,NA,NA,NA,370.9476,"2",4,269
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,569
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,573
2,NA,"1",17.38,NA,NA,NA,302.0644,"3",8,10
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,240
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,623
17,NA,"3",15.5,NA,NA,NA,240.25,"2",3,115
8,NA,"2",0.459999999999999,NA,NA,NA,0.211599999999999,"1",1,217
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,345
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,834
5,NA,"2",22.08,NA,NA,NA,487.5264,"3",8,14
17,NA,"2",23.02,NA,NA,NA,529.9204,"3",9,729
19,NA,"1",11.74,NA,NA,NA,137.8276,"4",11,171
21,NA,"1",5.16,NA,NA,NA,26.6256,"1",3,54
21,NA,"2",12.68,NA,NA,NA,160.7824,"2",4,108
2,NA,"1",8.92,NA,NA,NA,79.5664,"2",4,5
17,NA,"2",29.6,NA,NA,NA,876.16,"2",6,800
0,NA,"1",23.96,NA,NA,NA,574.0816,"3",8,84
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,78
17,NA,"1",26.78,NA,NA,NA,717.1684,"2",5,839
8,NA,"2",10.8,NA,NA,NA,116.64,"2",3,336
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,6
NA,NA,NA,NA,NA,NA,NA,NA,"1",3,472
21,NA,"1",8.92,NA,NA,NA,79.5664,"4",12,72
22,NA,"1",16.44,NA,NA,NA,270.2736,"2",4,90
9,NA,"1",NA,NA,NA,NA,768.3984,"3",7,293
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,38
NA,NA,NA,NA,NA,NA,NA,NA,"2",6,153
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,145
15,NA,"1",22.08,NA,NA,NA,487.5264,"4",10,296
NA,NA,NA,NA,NA,NA,NA,NA,"4",10,16
9,NA,"1",6.1,NA,NA,NA,37.21,"4",11,141
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,665
2,NA,"1",7.98,NA,NA,NA,63.6804,"4",11,31
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,132
15,NA,"1",24.9,NA,NA,NA,620.01,"3",8,220
4,NA,"2",8.92,NA,NA,NA,79.5664,"1",12,6
16,NA,"3",7.98,NA,NA,NA,63.6804,"1",1,76
NA,NA,NA,NA,NA,NA,NA,NA,"3",6,311
21,NA,"1",8.92,NA,NA,NA,79.5664,"4",12,143
NA,NA,NA,NA,NA,NA,NA,NA,"3",7,231
19,NA,NA,1.4,NA,NA,NA,1.96,"1",3,106
NA,NA,NA,NA,NA,NA,NA,NA,"4",11,221
NA,NA,NA,NA,NA,NA,NA,NA,"1",2,105
NA,NA,NA,NA,NA,NA,NA,NA,"1",1,132
NA,NA,NA,NA,NA,NA,NA,NA,"3",8,39
17,NA,"1",24.9,NA,NA,NA,620.01,"4",10,900
NA,NA,NA,NA,NA,NA,NA,NA,"2",4,36
NA,NA,NA,NA,NA,NA,NA,NA,"3",9,381
